Query,Business Name,Street Address,Latitude,Longitude
"[""Hardee's""]",Hardee's,"2205 Hall Ave, Marinette, WI 54143, United States",45.0992827,-87.6369394
"[""Hardee's""]",Hardee's,"1910 E Capitol Dr, Appleton, WI 54911, United States",44.2949542,-88.3756788
"[""Hardee's""]",Hardee's,"2690 Eaton Rd, Bellevue, WI 54311, United States",44.4647674,-87.9486086
"[""Hardee's""]",Hardee's,"1593 E Mason St, Green Bay, WI 54302, United States",44.4982929,-87.9909875
"[""Hardee's""]",Hardee's,"2450 E Layton Ave, St Francis, WI 53235, United States",42.9595601,-87.8788292
"[""Hardee's""]",Hardee's,"350 East U.S. Hwy #2, Manistique, MI 49854, United States",45.9517073,-86.24393719999999
"[""Hardee's""]",Hardee's,"409 Algoma Blvd, Oshkosh, WI 54901, United States",44.0200869,-88.5430574
"[""Hardee's""]",Hardee's,"1235 S Green Bay Rd, Racine, WI 53406, United States",42.7180601,-87.84590659999999
"[""Hardee's""]",Hardee's,"18720 Partello Rd, Marshall, MI 49068, United States",42.2799372,-84.9302392
"[""Hardee's""]",Hardee's,"315 N Stephenson Ave, Iron Mountain, MI 49801, United States",45.8259708,-88.06245969999999
"[""Hardee's""]",Hardee's,"1120 W Washington St, Marquette, MI 49855, United States",46.5464412,-87.4203261
"[""Hardee's""]",Hardee's,"4814 Annamark Dr, Madison, WI 53704, United States",43.132255,-89.3009431
"[""Hardee's""]",Hardee's,"734 S 11th St, Niles, MI 49120, United States",41.8199484,-86.2476971
"[""Hardee's""]",Hardee's,"N101 WI-83, Delafield, WI 53018, United States",43.0530295,-88.37409610000002
"[""Hardee's""]",Hardee's,"715 E Main St, Watertown, WI 53094, United States",43.1930774,-88.7172936
"[""Hardee's""]",Hardee's,"1533 E 162nd St, South Holland, IL 60473, United States",41.5997567,-87.57967819999999
"[""Hardee's""]",Hardee's,"204 Minnesota Ave W, Walker, MN 56484, United States",47.1021695,-94.5785456
"[""Hardee's""]",Hardee's,"119 Washington St, Brainerd, MN 56401, United States",46.3585143,-94.20714319999999
"[""Hardee's""]",Hardee's,"205 Paul Bunyan Dr NW, Bemidji, MN 56601, United States",47.4913339,-94.88157079999999
"[""Hardee's""]",Hardee's,"1450 13th Ave E, West Fargo, ND 58078, United States",46.8624672,-96.8766766
"[""Hardee's""]",Hardee's,"3402 28th Ave S, Moorhead, MN 56560, United States",46.8506182,-96.72180879999999
"[""Hardee's""]",Hardee's,"703 E Main St, Anoka, MN 55303, United States",45.1980932,-93.37786899999999
"[""Hardee's""]",Hardee's,"401 1/2 Fire Monument Rd, Hinckley, MN 55037, United States",46.0119409,-92.9301808
"[""Hardee's""]",Hardee's,"1400 13th St S, Virginia, MN 55792, United States",47.51245290000001,-92.5573498
"[""Hardee's""]",Hardee's,"326 Marshall Dr, St Robert, MO 65584, United States",37.81614750000001,-92.1409508
"[""Hardee's""]",Hardee's,"702 N Franklin St, Cuba, MO 65453, United States",38.0703155,-91.4054494
"[""Hardee's""]",Hardee's,"3601 Country Club Dr, Jefferson City, MO 65109, United States",38.5834486,-92.2526807
"[""Hardee's""]",Hardee's,"1300 S Jefferson Ave, Lebanon, MO 65536, United States",37.6687677,-92.64900349999999
"[""Hardee's""]",Hardee's,"301 E 4th St, Eldon, MO 65026, United States",38.3470953,-92.5789858
"[""Hardee's""]",Hardee's,"926 S Sam Houston Blvd, Houston, MO 65483, United States",37.3199697,-91.9580019
"[""Hardee's""]",Hardee's,"300 US-50, Union, MO 63084, United States",38.4420619,-91.00609399999999
"[""Hardee's""]",Hardee's,"103 Healthway Dr, Potosi, MO 63664, United States",37.9274809,-90.7732183
"[""Hardee's""]",Hardee's,"228 W 5th St, Washington, MO 63090, United States",38.5550366,-91.0107738
"[""Hardee's""]",Hardee's,"200 S Providence Rd, Columbia, MO 65203, United States",38.949375,-92.3338478
"[""Hardee's""]",Hardee's,"1944 Wentzville Pkwy, Wentzville, MO 63385, United States",38.814788,-90.87544360000001
"[""Hardee's""]",Hardee's,"10 Centre On The Lake, Lake St Louis, MO 63367, United States",38.8025402,-90.7712391
"[""Hardee's""]",Hardee's,"11938 Dorsett Rd, St. Louis, MO 63043, United States",38.71419179999999,-90.4359319
"[""Hardee's""]",Hardee's,"501 Mid Rivers Mall Dr, St Peters, MO 63376, United States",38.7879087,-90.626451
"[""Hardee's""]",Hardee's,"4321 Butler Hill Rd, St. Louis, MO 63128, United States",38.4861697,-90.3583527
"[""Hardee's""]",Hardee's,"2110 Hampton Ave, St. Louis, MO 63139, United States",38.6173035,-90.28680639999999
"[""Hardee's""]",Hardee's,"905 Porter Wagoner Blvd, West Plains, MO 65775, United States",36.7362919,-91.8668247
"[""Hardee's""]",Hardee's,"100 Plaza Square, Leadington, MO 63601, United States",37.83923,-90.48583029999999
"[""Hardee's""]",Hardee's,"2813 MS-15, Bay Springs, MS 39422, United States",31.9773792,-89.2888912
"[""Hardee's""]",Hardee's,"1001 W Beacon St, Philadelphia, MS 39350, United States",32.7708461,-89.1280183
"[""Hardee's""]",Hardee's,"2102 N Frontage Rd, Meridian, MS 39301, United States",32.3551236,-88.6894509
"[""Hardee's""]",Hardee's,"134 N Hills St, Meridian, MS 39305, United States",32.413392,-88.6778332
"[""Hardee's""]",Hardee's,"913 Chantilly St, Laurel, MS 39440, United States",31.6983437,-89.1139998
"[""Hardee's""]",Hardee's,"710 N 16th Ave, Laurel, MS 39440, United States",31.6983862,-89.14747990000001
"[""Hardee's""]",Hardee's,"1790 Simpson, US 49, Magee, MS 39111, United States",31.8750357,-89.75552569999999
"[""Hardee's""]",Hardee's,"302 S Archusa Ave, Quitman, MS 39355, United States",32.0362352,-88.7284493
"[""Hardee's""]",Hardee's,"311 N Church Ave, Louisville, MS 39339, United States",33.126836,-89.055859
"[""Hardee's""]",Hardee's,"2625 10th Ave S, Great Falls, MT 59405, United States",47.49453760000001,-111.2614999
"[""Hardee's""]",Hardee's,"320 Euclid Ave, Helena, MT 59601, United States",46.5987158,-112.0417046
"[""Hardee's""]",Hardee's,"608 N 27th St, Billings, MT 59101, United States",45.7872099,-108.5096309
"[""Hardee's""]",Hardee's,"548 Main St, Billings, MT 59105, United States",45.8093807,-108.4732871
"[""Hardee's""]",Hardee's,"10455 US-64, Apex, NC 27523, United States",35.73613539999999,-79.0007631
"[""Hardee's""]",Hardee's,"6116 Farrington Rd, Chapel Hill, NC 27517, United States",35.9108538,-78.9844561
"[""Hardee's""]",Hardee's,"28 East St, Pittsboro, NC 27312, United States",35.7198601,-79.1755429
"[""Hardee's""]",Hardee's,"4607 S Alston Ave, Durham, NC 27713, United States",35.9002472,-78.88847659999999
"[""Hardee's""]",Hardee's,"1800, Chapel Hill, NC 27514, United States",35.944615,-79.011567
"[""Hardee's""]",Hardee's,"2721 Chapel Hill Rd, Durham, NC 27707, United States",35.9752106,-78.9361814
"[""Hardee's""]",Hardee's,"2304 Gorman St, Raleigh, NC 27606, United States",35.7674593,-78.69461609999999
"[""Hardee's""]",Hardee's,"1560 Broad St, Fuquay-Varina, NC 27526, United States",35.6044927,-78.8035324
"[""Hardee's""]",Hardee's,"5601 Creedmoor Rd, Raleigh, NC 27612, United States",35.858177,-78.681013
"[""Hardee's""]",Hardee's,"5639 Hillsborough St, Raleigh, NC 27606, United States",35.7859631,-78.7226553
"[""Hardee's""]",Hardee's,"8000 Fayetteville Rd, Raleigh, NC 27603, United States",35.665447,-78.69999299999999
"[""Hardee's""]",Hardee's,"100 Vandora Springs Rd, Garner, NC 27529, United States",35.7125597,-78.62098639999999
"[""Hardee's""]",Hardee's,"3912 N Duke St, Durham, NC 27704, United States",36.0538085,-78.9037827
"[""Hardee's""]",Hardee's,"380 S Churton St, Hillsborough, NC 27278, United States",36.0582726,-79.10428979999999
"[""Hardee's""]",Hardee's,"3002 S Horner Blvd, Sanford, NC 27332, United States",35.4517892,-79.13634379999999
"[""Hardee's""]",Hardee's,"2255 Jefferson Davis Hwy, Sanford, NC 27330, United States",35.4377324,-79.21773990000001
"[""Hardee's""]",Hardee's,"12872 US-70 W, Clayton, NC 27520, United States",35.6662252,-78.4971004
"[""Hardee's""]",Hardee's,"253 N Raleigh St, Angier, NC 27501, United States",35.5108871,-78.7410503
"[""Hardee's""]",Hardee's,"5184 NC-87 N, Sanford, NC 27332, United States",35.3798377,-79.1088563
"[""Hardee's""]",Hardee's,"1217 Trollingwood Hawfields Rd, Mebane, NC 27302, United States",36.0677157,-79.3133975
"[""Hardee's""]",Hardee's,"2205 N Broadway, Minot, ND 58703, United States",48.26059,-101.297012
"[""Hardee's""]",Hardee's,"1301 E Capitol Ave, Bismarck, ND 58501, United States",46.8278182,-100.7722734
"[""Hardee's""]",Hardee's,"500 E Main St, Mandan, ND 58554, United States",46.8276804,-100.8830824
"[""Hardee's""]",Hardee's,"901 1st Ave S, Jamestown, ND 58401, United States",46.8996301,-98.70735909999999
"[""Hardee's""]",Hardee's,"515 Highway 2 E, Devils Lake, ND 58301, United States",48.10147,-98.8581936
"[""Hardee's""]",Hardee's,"1213 N 47th St, Grand Forks, ND 58201, United States",47.932182,-97.0969676
"[""Hardee's""]",Hardee's,"102 Holiday Frontage Rd, North Platte, NE 69101, United States",41.10850780000001,-100.7649394
"[""Hardee's""]",Hardee's,"2324 6th St, Brookings, SD 57006, United States",44.3107885,-96.7648839
"[""Hardee's""]",Hardee's,"1409 Madison Ave, Mankato, MN 56001, United States",44.1665802,-93.9721352
"[""Hardee's""]",Hardee's,"1203 10th Ave N, Humboldt, IA 50548, United States",42.7322622,-94.22629839999999
"[""Hardee's""]",Hardee's,"625 Lincoln Way E, Chambersburg, PA 17201, United States",39.933832,-77.64847200000001
"[""Hardee's""]",Hardee's,"536 S Sandusky Ave, Bucyrus, OH 44820, United States",40.8036938,-82.97526739999999
"[""Hardee's""]",Hardee's,"6023 Alum Creek Dr, Obetz, OH 43207, United States",39.8446708,-82.93755829999999
"[""Hardee's""]",Hardee's,"300 W Main St, Circleville, OH 43113, United States",39.6034686,-82.94884119999999
"[""Hardee's""]",Hardee's,"325 S 2nd St, Coshocton, OH 43812, United States",40.2707201,-81.86957
"[""Hardee's""]",Hardee's,"Pataskala, OH 43062, United States",39.9449242,-82.6788813
"[""Hardee's""]",Hardee's,"2242 S Limestone St, Springfield, OH 45505, United States",39.8953398,-83.81106989999999
"[""Hardee's""]",Hardee's,"6410 County Rd 165, Genoa, OH 43430, United States",41.489564,-83.36952199999999
"[""Hardee's""]",Hardee's,"13023 US-35 NW, Jeffersonville, OH 43128, United States",39.6207798,-83.612766
"[""Hardee's""]",Hardee's,"2695 Gilchrist Rd, Akron, OH 44305, United States",41.0644404,-81.4292938
"[""Hardee's""]",Hardee's,"8750 Wooster Pike, Seville, OH 44273, United States",41.03500349999999,-81.8649408
"[""Hardee's""]",Hardee's,"2217 S Edwin C Moses Blvd, Dayton, OH 45417, United States",39.733341,-84.208788
"[""Hardee's""]",Hardee's,"7508 Brandt Pike, Huber Heights, OH 45424, United States",39.8611299,-84.1038621
"[""Hardee's""]",Hardee's,"1395 S Arlington St, Akron, OH 44306, United States",41.03433460000001,-81.4909548
"[""Hardee's""]",Hardee's,"500 S Breiel Blvd, Middletown, OH 45044, United States",39.505243,-84.355628
"[""Hardee's""]",Hardee's,"36900 Vine St, Willoughby, OH 44094, United States",41.6420843,-81.42346030000002
"[""Hardee's""]",Hardee's,"2309 Pike St, Parkersburg, WV 26101, United States",39.2324685,-81.54135649999999
"[""Hardee's""]",Hardee's,"2698 US Highway 35 N, Richmond, IN 47374, United States",39.871014,-84.93326880000001
"[""Hardee's""]",Hardee's,"1201 North Ave, Millvale, PA 15209, United States",40.4930849,-79.9755867
"[""Hardee's""]",Hardee's,"1111 Highway 62 65 N, Harrison, AR 72601, United States",36.2596943,-93.1265516
"[""Hardee's""]",Hardee's,"19001 Business 13 #13, Branson West, MO 65737, United States",36.7078756,-93.373553
"[""Hardee's""]",Carl's Jr.,"1101 24th Ave NW, Norman, OK 73069, United States",35.2319941,-97.4800161
"[""Hardee's""]",Hardee's,"2010 S Elliott Ave, Aurora, MO 65605, United States",36.9506544,-93.71796610000001
"[""Hardee's""]",Carl's Jr,"1010 N Milt Phillips Ave, Seminole, OK 74868, United States",35.2338431,-96.6706621
"[""Hardee's""]",Carl's Jr.,"2333 N Harrison St, Shawnee, OK 74804, United States",35.3572223,-96.9116667
"[""Hardee's""]",Carl's Jr.,"503 W Washington St, Purcell, OK 73080, United States",35.0141856,-97.3664668
"[""Hardee's""]",Carl's Jr.,"200 S Mississippi Ave, Ada, OK 74820, United States",34.7730629,-96.6695749
"[""Hardee's""]",Hardee's,"1331 Red Wolf Blvd, Jonesboro, AR 72401, United States",35.8295569,-90.6691963
"[""Hardee's""]",Hardee's,"1675 S Main St, Laurinburg, NC 28352, United States",34.754032,-79.47802659999999
"[""Hardee's""]",Hardee's,"30 S Antrim Way, Greencastle, PA 17225, United States",39.7908026,-77.731872
"[""Hardee's""]",Hardee's,"1527 E Main St, Waynesboro, PA 17268, United States",39.7446364,-77.5534888
"[""Hardee's""]",Hardee's,"42 E Main St, Hancock, MD 21750, United States",39.6986206,-78.1750191
"[""Hardee's""]",Hardee's,"1910 S Lake Dr, Lexington, SC 29073, United States",33.9067514,-81.22359639999999
"[""Hardee's""]",Hardee's,"2499 Augusta Rd, West Columbia, SC 29169, United States",33.9814978,-81.10226
"[""Hardee's""]",Hardee's,"3014 Charleston Hwy, West Columbia, SC 29172, United States",33.9293507,-81.0774897
"[""Hardee's""]",Hardee's,"105 N Church St, Swansea, SC 29160, United States",33.7386102,-81.0995193
"[""Hardee's""]",Hardee's,"1105 W Main St, Lexington, SC 29072, United States",33.983644,-81.254879
"[""Hardee's""]",Hardee's,"3852 Rosewood Dr, Columbia, SC 29205, United States",33.9873788,-80.9867917
"[""Hardee's""]",Hardee's,"5801 Fairfield Rd, Columbia, SC 29203, United States",34.0637882,-81.0234929
"[""Hardee's""]",Hardee's,"120 Veterans Rd, Columbia, SC 29209, United States",33.9739882,-80.9573434
"[""Hardee's""]",Hardee's,"496 Piney Grove Rd, Columbia, SC 29210, United States",34.067829,-81.1394212
"[""Hardee's""]",Hardee's,"7942 Garners Ferry Rd, Columbia, SC 29209, United States",33.95373319999999,-80.9217501
"[""Hardee's""]",Hardee's,"1325 Dutch Fork Rd, Irmo, SC 29063, United States",34.1240567,-81.2360162
"[""Hardee's""]",Hardee's,"143 E Church St, Batesburg-Leesville, SC 29070, United States",33.91532979999999,-81.52671649999999
"[""Hardee's""]",Hardee's,"1425 Chapin Rd, Chapin, SC 29036, United States",34.1673528,-81.3583107
"[""Hardee's""]",Hardee's,"3694 St Matthews Rd, Orangeburg, SC 29118, United States",33.5551144,-80.8252287
"[""Hardee's""]",Hardee's,"401 Harry C Raysor Dr, St Matthews, SC 29135, United States",33.6639993,-80.77701619999999
"[""Hardee's""]",Hardee's,"1109 John C Calhoun Dr, Orangeburg, SC 29115, United States",33.4859793,-80.86301
"[""Hardee's""]",Hardee's,"890 Five Chop Rd, Orangeburg, SC 29115, United States",33.4855375,-80.8323638
"[""Hardee's""]",Hardee's,"100 Creech Rd, Blythewood, SC 29016, United States",34.2135435,-80.9809069
"[""Hardee's""]",Hardee's,"486 US Highway 601 South, Lugoff, SC 29078, United States",34.1947467,-80.6869404
"[""Hardee's""]",Hardee's,"305 W Sioux Ave, Pierre, SD 57501, United States",44.3683297,-100.3570472
"[""Hardee's""]",Hardee's,"1402 E College Dr, Marshall, MN 56258, United States",44.450014,-95.7651625
"[""Hardee's""]",Hardee's,"310 Madison St, Shelbyville, TN 37160, United States",35.4883814,-86.45650180000001
"[""Hardee's""]",Hardee's,"2983 S Church St, Murfreesboro, TN 37127, United States",35.7867676,-86.4001091
"[""Hardee's""]",Hardee's,"2382 Old Fort Pkwy, Murfreesboro, TN 37128, United States",35.846403,-86.44153630000001
"[""Hardee's""]",Hardee's,"1685 Middle Tennessee Blvd, Murfreesboro, TN 37130, United States",35.8352243,-86.3740565
"[""Hardee's""]",Hardee's,"1851 Memorial Blvd, Murfreesboro, TN 37129, United States",35.8724775,-86.3861376
"[""Hardee's""]",Hardee's,"912 NW Broad St, Murfreesboro, TN 37129, United States",35.8564411,-86.40316960000001
"[""Hardee's""]",Hardee's,"1907 N Jackson St, Tullahoma, TN 37388, United States",35.3842889,-86.2324381
"[""Hardee's""]",Hardee's,"335 W Lincoln St, Tullahoma, TN 37388, United States",35.35897569999999,-86.2148745
"[""Hardee's""]",Hardee's,"113 Bear Creek Pike, Columbia, TN 38401, United States",35.6359722,-87.0161548
"[""Hardee's""]",Hardee's,"4907 Main St, Spring Hill, TN 37174, United States",35.776948,-86.91581699999999
"[""Hardee's""]",Hardee's,"1116 Huntsville Hwy, Fayetteville, TN 37334, United States",35.1411048,-86.56782570000001
"[""Hardee's""]",Hardee's,"1609 Columbia Ave, Franklin, TN 37064, United States",35.9051014,-86.87476459999999
"[""Hardee's""]",Hardee's,"1315 Murfreesboro Rd, Franklin, TN 37064, United States",35.9152378,-86.826475
"[""Hardee's""]",Hardee's,"1117 Hampshire Pike, Columbia, TN 38401, United States",35.6171796,-87.0636619
"[""Hardee's""]",Hardee's,"913 Hillsboro Hwy, Manchester, TN 37355, United States",35.4745038,-86.078214
"[""Hardee's""]",Hardee's,"508 Waldron Rd, La Vergne, TN 37086, United States",35.9994816,-86.59707569999999
"[""Hardee's""]",Hardee's,"7102 Hwy 70 S, Bellevue, TN 37221, United States",36.074593,-86.92217099999999
"[""Hardee's""]",Hardee's,"255 S Lowry St, Smyrna, TN 37167, United States",35.97597220000001,-86.5124496
"[""Hardee's""]",Hardee's,"1600 Dinah Shore Blvd, Winchester, TN 37398, United States",35.1997666,-86.0947061
"[""Hardee's""]",Hardee's,"4099 Nolensville Pike, Nashville, TN 37211, United States",36.0799123,-86.7270731
"[""Hardee's""]",Hardee's,"7551 Richmond Hwy, Appomattox, VA 24522, United States",37.363505,-78.8504234
"[""Hardee's""]",Hardee's,"1521 S Main St, Farmville, VA 23901, United States",37.2828808,-78.3958506
"[""Hardee's""]",Hardee's,"2231 Langhorne Rd, Lynchburg, VA 24501, United States",37.4123574,-79.17347989999999
"[""Hardee's""]",Hardee's,"Route 29 South, Madison Heights, VA 24572, United States",37.4416228,-79.1204061
"[""Hardee's""]",Hardee's,"114 Ambriar Plaza, Amherst, VA 24521, United States",37.5634768,-79.06470039999999
"[""Hardee's""]",Hardee's,"3750 Candlers Mountain Rd, Lynchburg, VA 24502, United States",37.3585329,-79.1705363
"[""Hardee's""]",Hardee's,"20265 Timberlake Rd, Lynchburg, VA 24502, United States",37.3442617,-79.23523759999999
"[""Hardee's""]",Hardee's,"17051 Forest Rd, Forest, VA 24551, United States",37.3671855,-79.2580655
"[""Hardee's""]",Hardee's,"1150 5th St SW, Charlottesville, VA 22902, United States",38.0121648,-78.5018466
"[""Hardee's""]",Hardee's,"889 Village Hwy, Rustburg, VA 24588, United States",37.277121,-79.0995442
"[""Hardee's""]",Hardee's,"10151 Superior Way, Amelia Court House, VA 23002, United States",37.3577816,-77.9587583
"[""Hardee's""]",Hardee's,"200 E Virginia Ave, Crewe, VA 23930, United States",37.1737015,-78.1244347
"[""Hardee's""]",Hardee's,"1416 W Main St, Waynesboro, VA 22980, United States",38.0720139,-78.90021229999999
"[""Hardee's""]",Hardee's,"1022 Main St, Altavista, VA 24517, United States",37.1150943,-79.2815052
"[""Hardee's""]",Hardee's,"13736 Hull Street Rd, Midlothian, VA 23112, United States",37.4087052,-77.6560396
"[""Hardee's""]",Hardee's,"11121 Midlothian Turnpike, Richmond, VA 23235, United States",37.505628,-77.60226569999999
"[""Hardee's""]",Hardee's,"241 N Central Ave, Staunton, VA 24401, United States",38.1528531,-79.0736221
"[""Hardee's""]",Hardee's,"413 E Main St, Louisa, VA 23093, United States",38.0204413,-77.9931058
"[""Hardee's""]",Hardee's,"4801 Jefferson Davis Hwy, Richmond, VA 23234, United States",37.4605703,-77.4418757
"[""Hardee's""]",Hardee's,"921 Myers St, Richmond, VA 23230, United States",37.5631033,-77.4692481
"[""Hardee's""]",Hardee's,"6501 Caratoke Hwy #158, Grandy, NC 27939, United States",36.2401105,-75.8757159
"[""Hardee's""]",Hardee's,"2100 S Koeller St, Oshkosh, WI 54902, United States",43.9939262,-88.5783775
"[""Hardee's""]",Hardee's,"759 W Johnson St, Fond du Lac, WI 54935, United States",43.7848944,-88.47458069999999
"[""Hardee's""]",Hardee's,"902 S Green Bay Rd, Neenah, WI 54956, United States",44.1764304,-88.48451039999999
"[""Hardee's""]",Hardee's,"W9493 City Hwy Cs, Poynette, WI 53955, United States",43.3892006,-89.4704149
"[""Hardee's""]",Hardee's,"4409 WI-42 North, Sheboygan, WI 53083, United States",43.7915072,-87.7608078
"[""Hardee's""]",Hardee's,"640 W Fulton St, Waupaca, WI 54981, United States",44.3582381,-89.09677889999999
"[""Hardee's""]",Hardee's,"3132 Church St, Stevens Point, WI 54481, United States",44.5051257,-89.5677484
"[""Hardee's""]",Hardee's,"537 Gateway Ave, Mauston, WI 53948, United States",43.7973672,-90.0633428
"[""Hardee's""]",Hardee's,"13477 Quality Dr, Roscoe, IL 61073, United States",42.4559941,-88.99822730000001
"[""Hardee's""]",Hardee's,"208 S Kanawha St, Buckhannon, WV 26201, United States",38.9787589,-80.22443489999999
"[""Hardee's""]",Hardee's,"598 US Highway 33E, Weston, WV 26452, United States",39.0362884,-80.4494649
"[""Hardee's""]",Hardee's,"1401 W Webster Rd, Summersville, WV 26651, United States",38.2839232,-80.8446613
"[""Hardee's""]",Hardee's,"722 E Main St, Clarksburg, WV 26301, United States",39.2732612,-80.3227593
"[""Hardee's""]",Hardee's,"27 Randolph Ave, Elkins, WV 26241, United States",38.9220305,-79.8420178
"[""Hardee's""]",Hardee's,"2649 White Hall Blvd, Fairmont, WV 26554, United States",39.4282127,-80.1880359
"[""Hardee's""]",Hardee's,"2029 N Jefferson St, Lewisburg, WV 24901, United States",37.8134145,-80.4315201
"[""Hardee's""]",Hardee's,"Route 60 West, Rainelle, WV 25962, United States",37.9679157,-80.7721624
"[""Hardee's""]",Hardee's,"130 S Main St, Philippi, WV 26416, United States",39.1494056,-80.0364738
"[""Hardee's""]",Hardee's,"19 Ritter Dr, Beaver, WV 25813, United States",37.7495431,-81.136442
"[""Hardee's""]",Hardee's,"9 Alvon Rd, White Sulphur Springs, WV 24986, United States",37.8031054,-80.2855002
"[""Hardee's""]",Hardee's,"4400 Pennsylvania Ave, Big Chimney, WV 25302, United States",38.4065775,-81.5412679
"[""Hardee's""]",Hardee's,"1122 S Alleghany Ave, Covington, VA 24426, United States",37.7817856,-79.9863936
"[""Hardee's""]",Hardee's,"405 E Main St, Kingwood, WV 26537, United States",39.4701061,-79.67364549999999
"[""Hardee's""]",Hardee's,"612 MacCorkle Ave SW, South Charleston, WV 25303, United States",38.3671082,-81.6854766
"[""Hardee's""]",Hardee's,"785 M.L.K. Jr. Way, Harrisonburg, VA 22801, United States",38.4404201,-78.8574074
"[""Hardee's""]",Hardee's,"76 E Midland Trail, Lexington, VA 24450, United States",37.7753445,-79.4331766
"[""Hardee's""]",Hardee's,"124 E Roy Furman Hwy, Waynesburg, PA 15370, United States",39.8960672,-80.16121199999999
"[""Hardee's""]",Hardee's,"900 Pronghorn St, Casper, WY 82601, United States",42.84927200000001,-106.33613
"[""Hardee's""]",Hardee's,"150 SE Wyoming Blvd, Casper, WY 82609, United States",42.8498863,-106.271641
"[""Hardee's""]",Hardee's,"104 E Hart St, Buffalo, WY 82834, United States",44.3544616,-106.6942462
"[""Hardee's""]",Hardee's,"207 S Miller Ave, Gillette, WY 82716, United States",44.2926971,-105.4945953
